분류명,번호,예전주소,현재주소,경도,위도,업데이트일시
30200BITBIT000005697,테크노밸리4단지,관평동,관평동,127.386128458,36.420635609,2015-05-19 11:36:34
30200BITBIT000005713,세종아파트,유성구 전민동 462-5,유성구 전민동 462-5,127.403797228,36.3997710382,2015-05-19 11:36:34
30200BITBIT000005718,전민동주민센터,전민동 460-1,전민동 460-1,127.399462966,36.3995568892,2015-05-19 11:36:34
30200BITBIT000005725,영진로얄아파트,중리동 442/2,중리동 442/2,127.421141991,36.3612466294,2015-05-19 11:36:34
30200BITBIT000005726,중리주공1단지,법동 284/3 중리재래시장입구앞,법동 284/3 중리재래시장입구앞,127.425789471,36.3666256613,2015-05-19 11:36:34
30200BITBIT000005730,영진아파트,대덕구 법동 344-12,대덕구 법동 344-12,127.427052966,36.3742720505,2015-05-19 11:36:34
30200BITBIT000005749,들말/신대차고지,대덕구 와동 245-3 들말,대덕구 와동 245-3 들말,127.424196078,36.4127578136,2015-05-19 11:36:34
30200BITBIT000005759,제2치수교,인동 97-14,인동 97-14,127.443893206,36.3210555437,2015-05-19 11:36:34
30200BITBIT000005764,버드내아파트,태평동 422-32,태평동 422-32,127.392275764,36.3194646272,2015-05-19 11:36:34
30200BITBIT000005768,태평1동주민센터,태평동 331-23번지선,태평동 331-23번지선,127.396701636,36.326093407,2015-05-19 11:36:34
30200BITBIT000005778,탄방동주민센터,탄방동 1160(탄방소방서 한양아파트 112동건너편),탄방동 1160(탄방소방서 한양아파트 112동건너편),127.395385337,36.3478573527,2015-05-19 11:36:34
30200BITBIT000005782,문창시장,문창동 365-9,문창동 365-9,127.438236078,36.3145991755,2015-05-19 11:36:34
30200BITBIT000005805,대전역네거리,동구 중동 64-5 대전역 F화진화장품앞,동구 중동 64-5 대전역 F화진화장품앞,127.431835227,36.3310860041,2015-05-19 11:36:34
30200BITBIT000005830,한남로삼거리,동구 홍도동 96-19,동구 홍도동 96-19,127.426736438,36.3512991943,2015-05-19 11:36:34
30200BITBIT000005845,들말/신대차고지,대덕구 와동 388-3 회덕과선교,대덕구 와동 388-3 회덕과선교,127.425200956,36.4110367019,2015-05-19 11:36:34
30200BITBIT000005904,극동방송,반석동 60-5,반석동 60-5,127.318327262,36.3864889224,2015-05-19 11:36:34
30200BITBIT000005909,리베라호텔,유성구 봉명동 468-17,유성구 봉명동 468-17,127.33842823,36.3545055745,2015-05-19 11:36:34
30200BITBIT000005919,누리아파트,누리아파트 109동앞,누리아파트 109동앞,127.372239918,36.3596991977,2015-05-19 11:36:34
30200BITBIT000005949,무지개아파트,무지개아파트 107동앞,무지개아파트 107동앞,127.376315787,36.3596407885,2015-05-19 11:36:34
30200BITBIT000005957,삼부아파트,중구 태평동 삼부프라자앞,중구 태평동 삼부프라자앞,127.39389443,36.3239001353,2015-05-19 11:36:34
30200BITBIT000005961,전원아파트,서구 월평동 진달래아파트 112동 앞,서구 월평동 진달래아파트 112동 앞,127.366223385,36.3597274974,2015-05-19 11:36:34
30200BITBIT000005963,중구청,중구청건너 중구청A정류장,중구청건너 중구청A정류장,127.422373496,36.3255362684,2015-05-19 11:36:34
30200BITBIT000005998,엑스포아파트,전민동 엑스포아파트 건너,전민동 엑스포아파트 건너,127.404655416,36.3979726568,2015-05-19 11:36:34
30200BITBIT000000011,오정철교,,,0,0,2015-05-19 11:36:34
30200BITBIT000000012,오정중학교입구,대덕구 오정동 243-1 태일종합상사앞,대덕구 오정동 243-1 태일종합상사앞,127.41101628,36.3524132571,2015-05-19 11:36:34
30200BITBIT000000014,계룡공고입구,동구  삼성동 150-28 삼화약국 앞,동구  삼성동 150-28 삼화약국 앞,127.433436334,36.3392002393,2015-05-19 11:36:34
30200BITBIT000000055,신대주공아파트,[환승]신대주주공APT102동,[환승]신대주주공APT102동,127.422659891,36.40051762,2015-05-19 11:36:34
30200BITBIT000000058,부사네거리,부사동 금산유통센터 앞,부사동 금산유통센터 앞,127.435500993,36.312545708,2015-05-19 11:36:34
30200BITBIT000000107,도마네거리,[환승]화장품 세상 앞(Tel:536-0230),[환승]화장품 세상 앞(Tel:536-0230),127.38130545,36.3138158334,2015-05-19 11:36:34
30200BITBIT000000109,복합터미널,[환승]영천 설렁탕앞(Tel:672-1463),[환승]영천 설렁탕앞(Tel:672-1463),127.435664778,36.3490464584,2015-05-19 11:36:34
30200BITBIT000000110,복합터미널,[환승]한솔 화원앞(Tel:624-0420),[환승]한솔 화원앞(Tel:624-0420),127.437247808,36.3490012709,2015-05-19 11:36:34
30200BITBIT000000113,대전광역시청,[환승]대전시청 정문 앞,[환승]대전시청 정문 앞,127.384852717,36.3510876554,2015-05-19 11:36:34
30200BITBIT000000116,유성온천역7번출구,[환승]유성 파출소 건너편,[환승]유성 파출소 건너편,127.342116182,36.3544196459,2015-05-19 11:36:34
30200BITBIT000000121,대전역,[환승]정동 대한통운 앞(Tel:625-9572),[환승]정동 대한통운 앞(Tel:625-9572),127.432369229,36.3327416066,2015-05-19 11:36:34
30200BITBIT000000122,서구보건소,[환승]초원APT 107동앞,[환승]초원APT 107동앞,127.379185762,36.3680611646,2015-05-19 11:36:34
30200BITBIT000000123,서구보건소,[환승]초원아파트 건너편/디지탈타운분양사무실앞,[환승]초원아파트 건너편/디지탈타운분양사무실앞,127.379761509,36.3686321471,2015-05-19 11:36:34
30200BITBIT000000129,대덕구청,,,0,0,2015-05-19 11:36:34
30200BITBIT000000130,대덕구청,,,0,0,2015-05-19 11:36:34
30200BITBIT000000138,갤러리아타임월드,[환승]타임월드 옆/한빛은행 앞,[환승]타임월드 옆/한빛은행 앞,127.378815307,36.3526340708,2015-05-19 11:36:34
30200BITBIT000000139,파랑새네거리,타임월드 근처/ 동서증권건너,타임월드 근처/ 동서증권건너,127.379868611,36.3531384226,2015-05-19 11:36:34
30200RSERSE000008029,RSE8029,①유성구 신성동 368-12 유성구노인복지회관 건너,①유성구 신성동 368-12 유성구노인복지회관 건너,127.3430134,36.3836672744,2015-05-19 11:36:30
30200RSERSE000008030,RSE8030,유성구 신성동 97-9 쌍용중앙연구소 앞/북청가든 앞,유성구 신성동 97-9 쌍용중앙연구소 앞/북청가든 앞,127.353978923,36.3856038547,2015-05-19 11:36:30
30200RSERSE000008031,RSE8031,①유성구 어은동 52 항공우주연구소 건너/한국자원연구소 앞,①유성구 어은동 52 항공우주연구소 건너/한국자원연구소 앞,127.357490641,36.379162272,2015-05-19 11:36:30
30200RSERSE000008032,RSE8032,①유성구 가정동 위성관제센타옆/북대전전화국가지전3거리,①유성구 가정동 위성관제센타옆/북대전전화국가지전3거리,127.364392132,36.3841055141,2015-05-19 11:36:30
30200RSERSE000008033,RSE8033,①유성구 도룡동 382 롯데호텔 앞/이트엘어학원 건,①유성구 도룡동 382 롯데호텔 앞/이트엘어학원 건,127.378941452,36.3887746392,2015-05-19 11:36:30
30200RSERSE000008034,RSE8034,①유성구 도룡동 385-10 대덕연구단지우체국 대각/도룡난원 앞,①유성구 도룡동 385-10 대덕연구단지우체국 대각/도룡난원 앞,127.378872685,36.3859325311,2015-05-19 11:36:30
30200RSERSE000008036,RSE8036,①유성구 문지동 146-1 문지3거리 LG칼덱스중앙연구소 대각선 건너,①유성구 문지동 146-1 문지3거리 LG칼덱스중앙연구소 대각선 건너,127.405230179,36.3902400843,2015-05-19 11:36:30
30200RSERSE000008037,RSE8037,①유성구 원촌동 267-4 원천교3거리/분원마을 금고 앞,①유성구 원촌동 267-4 원천교3거리/분원마을 금고 앞,127.407120903,36.3801992334,2015-05-19 11:36:30
30200RSERSE000008041,RSE8041,유성구 노은동 492 새미래아파트 816동 건너,유성구 노은동 492 새미래아파트 816동 건너,127.317649255,36.3719986466,2015-05-19 11:36:30
30200RSERSE000008042,RSE8042,대전 유성구 노은동 521 선사박물관 앞,대전 유성구 노은동 521 선사박물관 앞,127.323224432,36.3719788888,2015-05-19 11:36:30
30200RSERSE000008043,RSE8043,(4)중앙 부동산앞(Tel:477-5599),(4)중앙 부동산앞(Tel:477-5599),127.318113819,36.3674717794,2015-05-19 11:36:30
30200RSERSE000008044,RSE8044,대전 유성구 노은동 534-12,대전 유성구 노은동 534-12,127.323692505,36.3670933005,2015-05-19 11:36:30
30200RSERSE000008046,RSE8046,①유성구 장대동 17-1 아주조경 앞,①유성구 장대동 17-1 아주조경 앞,127.332300035,36.3666783337,2015-05-19 11:36:30
30200RSERSE000008047,RSE8047,①유성구 장대동 301-30 현대 OIL BANK 알 CC TV,①유성구 장대동 301-30 현대 OIL BANK 알 CC TV,127.326669131,36.3593850351,2015-05-19 11:36:30
30200RSERSE000008048,RSE8048,대전 유성구 덕명동 102-5 현충교 맞은편,대전 유성구 덕명동 102-5 현충교 맞은편,127.299245902,36.360171821,2015-05-19 11:36:30
30200RSERSE000008050,RSE8050,①유성구 장대동 140-1 충남대학교 건너/대우아파트 앞,①유성구 장대동 140-1 충남대학교 건너/대우아파트 앞,127.338043305,36.3646450864,2015-05-19 11:36:30
30200RSERSE000008051,RSE8051,대전 유성구 어은동 106,대전 유성구 어은동 106,127.353836864,36.3603995517,2015-05-19 11:36:30
30200RSERSE000008053,RSE8053,①유성구 구성동 400 한국과학기술원 정문 건너편 자연녹지지역,①유성구 구성동 400 한국과학기술원 정문 건너편 자연녹지지역,127.364037572,36.3653051802,2015-05-19 11:36:30
30200RSERSE000008055,RSE8055,①유성구 구성동 20 성두산공원 건너편,①유성구 구성동 20 성두산공원 건너편,127.370640486,36.3693210615,2015-05-19 11:36:30
30200RSERSE000008066,RSE8066,①유성구 궁동 424-1 미래부동산 앞,①유성구 궁동 424-1 미래부동산 앞,127.350000983,36.360478389,2015-05-19 11:36:30
30200RSERSE000008069,RSE8069,①유성구 도룡동 3-1 대덕대교 건너 우측 엑스포주차장앞,①유성구 도룡동 3-1 대덕대교 건너 우측 엑스포주차장앞,127.37989801,36.3748877737,2015-05-19 11:36:30
30200RSERSE000008071,RSE8071,④둔산대교 건너,④둔산대교 건너,127.393390945,36.3745249239,2015-05-19 11:36:30
30200RSERSE000008079,RSE8079,대전 유성구 대정동 507-11,대전 유성구 대정동 507-11,127.315642928,36.3146459709,2015-05-19 11:36:30
30200CTVPOC15948247,024.봉산초등학교,"계룡로326번길 147(갈마1동 368-15 / 일곱색깔어린이집,갈마중)","계룡로326번길 147(갈마1동 368-15 / 일곱색깔어린이집,갈마중)",127.3656848,36.3473708,2015-05-19 11:36:29
30200CTVPOC15948294,025.동강칼국수 대전일보맞은편,월평중로4번길 5(월평1동 841 / 동강칼국수),월평중로4번길 5(월평1동 841 / 동강칼국수),127.3645382,36.354707,2015-05-19 11:36:29
30200CTVPOC15948341,026.그린빌라 옆 중문교회,신갈마로 209번길(갈마1동 301-1 / 그린빌라),신갈마로 209번길(갈마1동 301-1 / 그린빌라),127.3647729,36.352104,2015-05-19 11:36:29
30200CTVPOC15948403,027.평화유치원 천주교성당,월평중로 13번길(월평1동 1041 / 월평동성당옆),월평중로 13번길(월평1동 1041 / 월평동성당옆),127.3609896,36.3556164,2015-05-19 11:36:29
30200CTVPOC15948450,028.두용빌라옆,"갈마로 13-5(갈마2동 308-15 / 두용빌라,어린이보호)","갈마로 13-5(갈마2동 308-15 / 두용빌라,어린이보호)",127.3696263,36.3509029,2015-05-19 11:36:29
30200CTVPOC15948497,024.(331-2013-2) 명학어린이공원,,"갈마중로 43(갈마2동 985 / 명학어린이공원,제일교회)",127.3743966,36.3474248,2015-05-19 11:36:29
30200CTVPOC15948559,030.갈마소비자마트앞(봉산고 가기전,신갈마로 141번길(갈마1동 377-21 / 복받는교회 주차장 앞),신갈마로 141번길(갈마1동 377-21 / 복받는교회 주차장 앞),127.3674805,36.3461761,2015-05-19 11:36:29
30200CTVPOC15948606,031.대전매일전원룸,대덕대로 135번길(갈마2동 1152 / 대전매일전원룸),대덕대로 135번길(갈마2동 1152 / 대전매일전원룸),127.3734257,36.3457656,2015-05-19 11:36:29
30200CTVPOC15948653,032.둔원고전블럭(무성빌라),갈마중로50번길 72(갈마2동 1196 / 둔원고 전블럭),갈마중로50번길 72(갈마2동 1196 / 둔원고 전블럭),127.3740077,36.3437867,2015-05-19 11:36:29
30200CTVPOC16088273,029.주공3단지 뒤-1,"동구청로204번길 30(판암1동 326-2, 주공3단지뒷편)","동구청로204번길 30(판암1동 326-2, 주공3단지뒷편)",127.457606,36.315589,2015-05-19 11:36:29
30200CTVPOC16088320,030.주공3단지 뒤-2,"동구청로204번길 30(판암1동 326-2, 주공3단지뒷편)","동구청로204번길 30(판암1동 326-2, 주공3단지뒷편)",127.4576016,36.31554657,2015-05-19 11:36:29
30200CTVPOC16088367,031.용운동 381-2번지 앞,새울로81번길 36-23(용운동 381-2),새울로81번길 36-23(용운동 381-2),127.458863,36.32548912,2015-05-19 11:36:29
30200CTVPOC16088414,032.용운동 391-1번지 앞,새울로68번길 33-20(용운동 391-1),새울로68번길 33-20(용운동 391-1),127.464437,36.324964,2015-05-19 11:36:29
30200CTVPOC16088445,033.천사유치원,"동구청로 206(판암1동 477-3, 천사유치원)","동구청로 206(판암1동 477-3, 천사유치원)",127.4561827,36.31612746,2015-05-19 11:36:29
30200CTVPOC16088461,034.초롱어린이집,"동부로 55-33(판암2동 533, 초롱어린이집)","동부로 55-33(판암2동 533, 초롱어린이집)",127.4569882,36.32241159,2015-05-19 11:36:29
30200CTVPOC16088492,035.호암어린이집,"대학로 61-4(용운동 574, 호암어린이집)","대학로 61-4(용운동 574, 호암어린이집)",127.4560404,36.33523637,2015-05-19 11:36:29
30200CTVPOC16088539,036.참사랑어린이집,"새울로 147-16(용운동 185-10, 참사랑어린이집)","새울로 147-16(용운동 185-10, 참사랑어린이집)",127.4630143,36.33149333,2015-05-19 11:36:29
30200CTVPOC16088601,037.새봄유치원,"용운로164번길 56(용운동 383-6, 새봄유치원) ","용운로164번길 56(용운동 383-6, 새봄유치원) ",127.4602144,36.32510341,2015-05-19 11:36:29
30200CTVPOC16088617,038.판암초 주변,"옥천로176번길 28(판암1동 322-2, 판암초교 주변)","옥천로176번길 28(판암1동 322-2, 판암초교 주변)",127.4591804,36.31557279,2015-05-19 11:36:29
30200CTVPOC16099271,018.광명세탁소 위,선화서로126번길 27 인근(광명세탁소 위/선화동158-14),선화서로126번길 27 인근(광명세탁소 위/선화동158-14),127.4150495,36.3347944,2015-05-19 11:36:29
30200CTVPOC16131002,019.한울슈퍼 앞,목척9길 13 일원(한울슈퍼 앞/은행동114-35),목척9길 13 일원(한울슈퍼 앞/은행동114-35),127.4266789,36.3303972,2015-05-19 11:36:29
30200CTVPOC16145323,033.월평 참좋은빌라앞,월평로37번길 30(월평1동 430 / 햇살좋은집 앞),월평로37번길 30(월평1동 430 / 햇살좋은집 앞),127.3614912,36.3578262,2015-05-19 11:36:29
30200CTVPOC16165744,020.실비해장국 앞,중교로 93-1 인근(실비해장국앞/은행동 72-7),중교로 93-1 인근(실비해장국앞/은행동 72-7),127.4294476,36.3273072,2015-05-19 11:36:29
30200CTVPOC16204978,001.목동초등학교인근 (새터민지원센터),목중로 40(목동초등학교 인근/중촌동 16-12),목중로 40(목동초등학교 인근/중촌동 16-12),127.4100834,36.3370242,2015-05-19 11:36:29
30200CTVPOC16230999,002.중촌초등학교 인근 (무릉공원내),대종로696번길 24(중촌초등학교 인근/중촌동 85),대종로696번길 24(중촌초등학교 인근/중촌동 85),127.4110892,36.3420983,2015-05-19 11:36:29
30200CTVPOC16262901,003.목양초등학교 정문,목중로 69(목양초등학교 정문/목동 24-47),목중로 69(목양초등학교 정문/목동 24-47),127.4057543,36.3365769,2015-05-19 11:36:29
30200CTVPOC16263338,039.용운근린공원-1,"새울로68번길 23-23(용운동 389-2, 용운근린공원-1)","새울로68번길 23-23(용운동 389-2, 용운근린공원-1)",127.4637352,36.32520544,2015-05-19 11:36:29
30200CTVPOC16263353,040.용운근린공원-2,"용운로192번길 64(용운동 386-10, 용운근린공원-2)","용운로192번길 64(용운동 386-10, 용운근린공원-2)",127.4634265,36.32504819,2015-05-19 11:36:29
30200CTVPOC16263385,041.대청호자연수변공원-1,"대청호수로545번길 1(추 동 333, 대청호자연수변공원-1)","대청호수로545번길 1(추 동 333, 대청호자연수변공원-1)",127.4751378,36.37195142,2015-05-19 11:36:29
30200CTVPOC345530795,029.(오정 10-04) 오정동 496-1,,한남로149번길 28 (오정동 496-1),127.4142328,36.3461221,2015-05-19 11:36:31
30200CTVPOC345530826,030.(오정 10-05) 오정동 101-7,,오정로78번길 62 (오정동 101-7),127.4122748,36.3552816,2015-05-19 11:36:31
30200CTVPOC345530842,031.오정동 657,오정동 657,오정동 657,127.4092036,36.3595996,2015-05-19 11:36:31
30200CTVPOC345668871,032.오정동 274-1,오정로76번길 63 (오정동 274-1),오정로76번길 63 (오정동 274-1),127.4131089,36.3539272,2015-05-19 11:36:31
30200CTVPOC345668902,033.오정동 315-10,한남로150번길 16 (오정동 315-10),한남로150번길 16 (오정동 315-10),127.4133745,36.3476149,2015-05-19 11:36:31
30200CTVPOC345668934,034.오정동 439-3,한남로114번길 53 (오정동 439-3),한남로114번길 53 (오정동 439-3),127.4159933,36.35125431,2015-05-19 11:36:31
30200CTVPOC345668965,035.오정동 442-6,대전로1066번길 47 (오정동 442-6),대전로1066번길 47 (오정동 442-6),127.4180067,36.3507041,2015-05-19 11:36:31
